ticket,symbol,direction,entry_price,exit_price,size,pnl,open_time,close_time,reason,entry_reason,origin_id,tf
102,BTCUSDT,BULLISH,13485.01,13285.01,1.25426807870345,-250.85361574068997,2020-10-30 19:30:00,2020-11-02 12:30:00,Stop Loss,M30#53b7fb36d6cd D1 Inertial Flow (Liberated) [T3],0317c07e2000,M30
103,BTCUSDT,BULLISH,13549.12,13284.59,0.9482993072267393,-250.85361574068997,2020-10-31 10:00:00,2020-11-02 12:30:00,Stop Loss,H4#f4fc82863f70 D1 Inertial Flow (Liberated) [T1],0317c07e2000,H4
104,BTCUSDT,BULLISH,13533.73,13264.15,0.9305349645399883,-250.85361574068997,2020-10-31 10:00:00,2020-11-02 12:30:00,Stop Loss,H1#e3c183321eda D1 Inertial Flow (Liberated) [T2],0317c07e2000,H1
110,BTCUSDT,BULLISH,13722.29,13522.29,1.1664693131942088,-233.29386263884174,2020-11-04 01:00:00,2020-11-04 07:30:00,Stop Loss,M30#d7e4c4441005 D1 Inertial Flow (Liberated) [T3],0317c07e2000,M30
96,BTCUSDT,BULLISH,10272.87,14673.87,1.2930598749520104,5690.756509663797,2020-09-23 19:00:00,2020-11-07 19:30:00,Stop Loss,M30#08df549ab151 D1 Inertial Flow (Liberated) [T3],0317c07e2000,M30
97,BTCUSDT,BULLISH,10284.53,14673.87,1.2930598749520104,5675.679431521858,2020-09-24 09:00:00,2020-11-07 19:30:00,Stop Loss,M30#1b50cabeb934 D1 Inertial Flow (Liberated) [T3],0317c07e2000,M30
98,BTCUSDT,BULLISH,10469.31,14673.87,0.5994714302049196,2520.5135965823974,2020-09-24 12:00:00,2020-11-07 19:30:00,Stop Loss,H4#1f2b0b601ebc D1 Inertial Flow (Liberated) [T1],0317c07e2000,H4
109,BTCUSDT,BULLISH,13490.32,17767.87,1.1664693131942088,4989.630810653887,2020-11-03 13:00:00,2020-11-22 11:30:00,Stop Loss,M30#0ac7c4c3ece5 D1 Inertial Flow (Liberated) [T3],0317c07e2000,M30
111,BTCUSDT,BULLISH,13545.84,17767.87,0.6492287600568867,2741.0633018229764,2020-11-04 07:30:00,2020-11-22 11:30:00,Stop Loss,H4#b14dc7e8a27f D1 Inertial Flow (Liberated) [T1],0317c07e2000,H4
112,BTCUSDT,BULLISH,13991.95,17767.87,1.1548046200622666,4360.449860985512,2020-11-04 22:00:00,2020-11-22 11:30:00,Stop Loss,M30#e177201710d9 D1 Inertial Flow (Liberated) [T3],0317c07e2000,M30
113,BTCUSDT,BULLISH,15598.895,17767.87,1.6131836574562486,3498.9550234311646,2020-11-11 20:30:00,2020-11-22 11:30:00,Stop Loss,H1#c6b800ca3b3a D1 Inertial Flow (Liberated) [T2],0317c07e2000,H1
114,BTCUSDT,BULLISH,15569.64,17767.87,1.8491520969506694,4064.861614079869,2020-11-11 20:30:00,2020-11-22 11:30:00,Stop Loss,M30#b2364fa273a5 D1 Inertial Flow (Liberated) [T3],0317c07e2000,M30
115,BTCUSDT,BULLISH,15569.64,17767.87,1.8491520969506694,4064.861614079869,2020-11-11 20:30:00,2020-11-22 11:30:00,Stop Loss,M30#269e39108599 D1 Inertial Flow (Liberated) [T3],0317c07e2000,M30
116,BTCUSDT,BULLISH,15628.825,17767.87,1.7204215541606012,3680.05912331946,2020-11-12 10:00:00,2020-11-22 11:30:00,Stop Loss,H1#c1fae4ed1bce D1 Inertial Flow (Liberated) [T2],0317c07e2000,H1
117,BTCUSDT,BULLISH,15741.335,17767.87,1.14938050872573,2329.259829250497,2020-11-12 10:00:00,2020-11-22 11:30:00,Stop Loss,H1#41e267c47123 D1 Inertial Flow (Liberated) [T2],0317c07e2000,H1
118,BTCUSDT,BULLISH,15633.01,17767.87,1.8491520969506694,3947.680845696104,2020-11-12 10:00:00,2020-11-22 11:30:00,Stop Loss,M30#4f1a38245eec D1 Inertial Flow (Liberated) [T3],0317c07e2000,M30
119,BTCUSDT,BULLISH,15863.1,17767.87,0.8598907656307605,1637.8941336505025,2020-11-12 12:00:00,2020-11-22 11:30:00,Stop Loss,H4#8d2692751ce4 D1 Inertial Flow (Liberated) [T1],0317c07e2000,H4
